datetime,전자화배전반의 관리소 인입 전력량,히터1 전력 사용량,히터1 가스 사용량
2023-01-24 04:00:00,408.87,92.32,79.78
2023-01-24 05:00:00,492.41,110.57,63.41
2023-01-24 06:00:00,347.61,100.72,61.99
2023-01-24 07:00:00,402.14,126.6,90.46
2023-01-24 08:00:00,309.05,83.13,76.51
2023-01-24 09:00:00,419.03,114.66,83.72
2023-01-24 10:00:00,312.13,112.97,70.37
2023-01-24 11:00:00,334.55,92.64,80.61
2023-01-24 12:00:00,356.64,99.07,77.83
2023-01-24 13:00:00,301.17,136.41,89.15
2023-01-24 14:00:00,400.78,91.83,79.09
2023-01-24 15:00:00,368.38,101.58,81.67
2023-01-24 16:00:00,390.78,106.82,63.33
2023-01-24 17:00:00,339.62,91.9,53.88
2023-01-24 18:00:00,314.4,98.74,74.8
2023-01-24 19:00:00,332.5,124.63,69.17
2023-01-24 20:00:00,375.03,121.87,78.84
2023-01-24 21:00:00,359.62,113.72,84.68
2023-01-24 22:00:00,317.1,149.89,68.89
2023-01-24 23:00:00,441.2,130.81,86.03
2023-01-25 00:00:00,408.15,85.09,71.86
2023-01-25 01:00:00,498.61,135.46,58.14
2023-01-25 02:00:00,419.17,123.88,92.36
2023-01-25 03:00:00,329.87,90.96,87.39
2023-01-25 04:00:00,370.41,129.14,88.03
2023-01-25 05:00:00,329.24,100.01,97.79
2023-01-25 06:00:00,434.89,149.46,59.44
2023-01-25 07:00:00,302.42,110.32,51.52
2023-01-25 08:00:00,352.13,122.89,68.4
2023-01-25 09:00:00,415.0,89.85,76.34
2023-01-25 10:00:00,308.29,100.03,87.1
2023-01-25 11:00:00,385.45,148.27,85.78
2023-01-25 12:00:00,471.88,144.49,81.53
2023-01-25 13:00:00,337.46,94.53,52.92
2023-01-25 14:00:00,428.33,112.41,56.49
2023-01-25 15:00:00,305.01,120.34,89.69
2023-01-25 16:00:00,391.18,93.26,99.54
2023-01-25 17:00:00,453.61,148.9,74.26
2023-01-25 18:00:00,338.64,130.33,99.72
2023-01-25 19:00:00,336.99,130.94,53.69
2023-01-25 20:00:00,353.08,95.86,66.09
2023-01-25 21:00:00,365.04,100.36,79.34
2023-01-25 22:00:00,499.27,98.95,76.18
2023-01-25 23:00:00,463.61,83.06,86.97
2023-01-26 00:00:00,329.31,131.92,81.96
2023-01-26 01:00:00,350.85,147.64,95.84
2023-01-26 02:00:00,372.87,97.87,51.1
2023-01-26 03:00:00,379.63,84.23,91.6
2023-01-26 04:00:00,433.5,130.67,88.77
2023-01-26 05:00:00,463.98,141.09,64.31
2023-01-26 06:00:00,398.27,95.08,81.57
2023-01-26 07:00:00,327.53,120.74,69.27
2023-01-26 08:00:00,442.4,80.4,86.62
2023-01-26 09:00:00,436.9,84.57,55.61
2023-01-26 10:00:00,382.72,88.37,63.52
2023-01-26 11:00:00,323.67,140.5,86.02
2023-01-26 12:00:00,438.55,111.19,64.48
2023-01-26 13:00:00,385.21,90.76,92.05
2023-01-26 14:00:00,416.13,86.93,99.98
2023-01-26 15:00:00,495.01,108.69,86.59
2023-01-26 16:00:00,389.14,97.42,79.66
2023-01-26 17:00:00,454.71,94.55,64.82
2023-01-26 18:00:00,399.98,142.34,80.07
2023-01-26 19:00:00,465.29,101.2,69.93
2023-01-26 20:00:00,332.77,139.25,70.2
2023-01-26 21:00:00,348.42,120.99,70.3
2023-01-26 22:00:00,487.44,96.82,57.17
2023-01-26 23:00:00,348.84,113.59,55.65
2023-01-27 00:00:00,309.36,111.72,77.91
2023-01-27 01:00:00,404.72,121.11,65.47
2023-01-27 02:00:00,350.51,102.92,69.87
2023-01-27 03:00:00,462.06,135.7,57.97
2023-01-27 04:00:00,308.37,80.71,97.48
2023-01-27 05:00:00,409.13,142.65,84.8
2023-01-27 06:00:00,345.84,97.43,63.24
2023-01-27 07:00:00,366.76,139.97,73.13
2023-01-27 08:00:00,463.03,80.9,91.66
2023-01-27 09:00:00,393.13,91.57,55.94
2023-01-27 10:00:00,324.22,98.98,74.64
2023-01-27 11:00:00,450.82,141.61,96.89
2023-01-27 12:00:00,389.1,118.44,99.13
2023-01-27 13:00:00,313.81,82.7,99.26
2023-01-27 14:00:00,316.7,140.44,66.23
2023-01-27 15:00:00,410.49,141.35,83.96
2023-01-27 16:00:00,347.82,80.8,75.22
2023-01-27 17:00:00,345.59,148.64,70.53
2023-01-27 18:00:00,479.75,142.59,71.16
2023-01-27 19:00:00,322.79,145.73,61.94
2023-01-27 20:00:00,378.65,133.67,88.08
2023-01-27 21:00:00,419.93,110.4,53.72
2023-01-27 22:00:00,459.62,123.14,99.07
2023-01-27 23:00:00,376.59,139.21,95.76
2023-01-28 00:00:00,394.51,142.63,91.29
2023-01-28 01:00:00,499.69,107.22,54.42
2023-01-28 02:00:00,341.19,116.55,73.01
2023-01-28 03:00:00,333.47,97.03,67.3
2023-01-28 04:00:00,490.11,84.72,74.05
2023-01-28 05:00:00,479.32,142.28,90.37
2023-01-28 06:00:00,432.04,91.72,68.23
2023-01-28 07:00:00,358.34,88.21,70.61
2023-01-28 08:00:00,473.37,130.82,81.59
2023-01-28 09:00:00,440.67,101.28,97.47
2023-01-28 10:00:00,336.39,121.45,55.31
2023-01-28 11:00:00,442.65,138.04,52.7
2023-01-28 12:00:00,347.13,113.86,53.27
2023-01-28 13:00:00,491.47,133.87,56.45
2023-01-28 14:00:00,310.19,141.01,70.1
2023-01-28 15:00:00,385.6,106.92,54.61
2023-01-28 16:00:00,473.96,133.46,74.26
2023-01-28 17:00:00,316.79,80.35,93.03
2023-01-28 18:00:00,391.01,98.24,98.46
2023-01-28 19:00:00,450.81,101.68,50.86
2023-01-28 20:00:00,489.09,139.39,79.77
2023-01-28 21:00:00,442.35,99.18,77.54
2023-01-28 22:00:00,439.67,111.25,63.52
2023-01-28 23:00:00,467.47,84.07,71.62
2023-01-29 00:00:00,419.48,113.05,93.57
2023-01-29 01:00:00,314.85,103.8,54.14
2023-01-29 02:00:00,380.27,134.65,75.71
2023-01-29 03:00:00,456.07,87.65,97.32
2023-01-29 04:00:00,361.79,111.81,57.95
2023-01-29 05:00:00,458.52,130.1,98.54
2023-01-29 06:00:00,444.8,124.8,62.45
2023-01-29 07:00:00,315.72,88.96,56.58
2023-01-29 08:00:00,388.18,146.67,69.59
2023-01-29 09:00:00,486.48,135.72,61.58
2023-01-29 10:00:00,375.76,115.9,92.67
2023-01-29 11:00:00,437.19,143.69,90.85
2023-01-29 12:00:00,494.39,135.84,57.71
2023-01-29 13:00:00,394.91,88.98,56.78
2023-01-29 14:00:00,441.49,134.89,82.05
2023-01-29 15:00:00,417.18,125.2,53.96
2023-01-29 16:00:00,332.49,116.38,84.66
2023-01-29 17:00:00,497.27,119.6,74.52
2023-01-29 18:00:00,325.34,143.27,66.74
2023-01-29 19:00:00,456.02,131.51,88.61
2023-01-29 20:00:00,395.5,134.91,79.07
2023-01-29 21:00:00,443.06,106.62,65.45
2023-01-29 22:00:00,410.83,81.35,77.15
2023-01-29 23:00:00,307.92,121.91,70.69
2023-01-30 00:00:00,343.94,121.96,90.55
2023-01-30 01:00:00,331.68,117.94,78.4
2023-01-30 02:00:00,367.25,102.37,84.72
2023-01-30 03:00:00,321.57,134.02,67.3
2023-01-30 04:00:00,411.46,91.57,91.75
2023-01-30 05:00:00,471.4,119.85,91.51
2023-01-30 06:00:00,315.46,135.63,71.75
2023-01-30 07:00:00,388.25,87.07,82.33
2023-01-30 08:00:00,468.66,86.9,99.19
2023-01-30 09:00:00,370.62,99.38,68.48
2023-01-30 10:00:00,322.76,110.8,81.44
2023-01-30 11:00:00,452.8,136.69,90.08
2023-01-30 12:00:00,330.11,108.46,94.11
2023-01-30 13:00:00,420.25,118.63,84.55
2023-01-30 14:00:00,483.92,92.45,54.53
2023-01-30 15:00:00,358.19,110.97,55.2
2023-01-30 16:00:00,465.74,132.52,55.51
2023-01-30 17:00:00,426.98,104.17,87.7
2023-01-30 18:00:00,367.16,120.78,98.8
2023-01-30 19:00:00,382.74,107.21,99.48
2023-01-30 20:00:00,420.14,121.48,73.3
2023-01-30 21:00:00,383.13,127.9,87.22
2023-01-30 22:00:00,425.37,94.69,98.68
2023-01-30 23:00:00,436.29,132.24,93.64
2023-01-31 00:00:00,388.62,137.04,70.93
2023-01-31 01:00:00,492.88,130.46,54.95
2023-01-31 02:00:00,375.0,138.89,80.07
2023-01-31 03:00:00,411.61,131.9,95.35
2023-01-31 04:00:00,371.78,82.98,94.8
2023-01-31 05:00:00,472.53,149.14,79.32
2023-01-31 06:00:00,405.03,123.93,93.26
2023-01-31 07:00:00,453.6,102.28,93.9
2023-01-31 08:00:00,493.54,109.02,93.14
2023-01-31 09:00:00,439.77,110.9,76.33
2023-01-31 10:00:00,330.79,112.17,80.95
2023-01-31 11:00:00,332.78,92.52,65.2
2023-01-31 12:00:00,426.51,131.38,95.97
2023-01-31 13:00:00,393.15,88.28,97.6
2023-01-31 14:00:00,375.05,87.99,93.6
2023-01-31 15:00:00,492.11,84.82,95.16
2023-01-31 16:00:00,352.96,95.66,88.85
2023-01-31 17:00:00,365.02,101.28,79.97
2023-01-31 18:00:00,462.72,106.74,55.11
2023-01-31 19:00:00,493.14,109.27,76.35
2023-01-31 20:00:00,431.3,106.79,98.97
2023-01-31 21:00:00,390.94,146.41,90.98
2023-01-31 22:00:00,331.64,84.81,56.53
2023-01-31 23:00:00,329.33,131.95,99.7
2023-02-01 00:00:00,482.96,99.32,74.02
2023-02-01 01:00:00,480.01,115.05,62.88
2023-02-01 02:00:00,400.01,82.13,66.86
2023-02-01 03:00:00,351.56,132.99,97.04
2023-02-01 04:00:00,482.2,84.1,69.74
2023-02-01 05:00:00,425.88,123.58,73.76
2023-02-01 06:00:00,374.49,99.31,96.63
2023-02-01 07:00:00,388.53,95.91,87.46
2023-02-01 08:00:00,381.81,116.49,90.67
2023-02-01 09:00:00,466.65,120.25,59.59
2023-02-01 10:00:00,423.36,119.98,69.91
2023-02-01 11:00:00,402.74,120.69,98.22
2023-02-01 12:00:00,428.14,107.03,56.23
2023-02-01 13:00:00,467.0,90.77,63.68
2023-02-01 14:00:00,392.74,88.58,87.7
2023-02-01 15:00:00,350.23,134.55,90.92
2023-02-01 16:00:00,428.15,92.57,52.68
2023-02-01 17:00:00,379.81,90.03,63.17
2023-02-01 18:00:00,305.25,132.97,97.9
2023-02-01 19:00:00,384.6,138.98,77.6
2023-02-01 20:00:00,343.13,126.04,80.28
2023-02-01 21:00:00,467.34,82.85,62.4
2023-02-01 22:00:00,307.52,136.27,89.33
2023-02-01 23:00:00,366.27,140.77,57.14
2023-02-02 00:00:00,363.59,147.68,80.04
2023-02-02 01:00:00,364.33,81.76,52.66
2023-02-02 02:00:00,380.08,132.45,84.19
2023-02-02 03:00:00,427.18,121.11,53.63
2023-02-02 04:00:00,474.12,137.11,89.87
2023-02-02 05:00:00,460.08,120.99,83.17
2023-02-02 06:00:00,450.06,130.69,95.99
2023-02-02 07:00:00,430.92,87.89,57.07
2023-02-02 08:00:00,352.14,126.74,95.16
2023-02-02 09:00:00,466.57,102.05,64.93
2023-02-02 10:00:00,315.46,143.75,85.34
2023-02-02 11:00:00,449.8,140.03,66.83
2023-02-02 12:00:00,379.16,99.26,75.64
2023-02-02 13:00:00,414.77,127.17,77.7
2023-02-02 14:00:00,488.13,148.08,54.72
2023-02-02 15:00:00,408.69,102.22,79.53
2023-02-02 16:00:00,371.85,81.8,97.65
2023-02-02 17:00:00,377.21,94.18,85.75
2023-02-02 18:00:00,496.25,127.41,59.64
2023-02-02 19:00:00,430.98,125.08,61.63
2023-02-02 20:00:00,403.54,146.98,98.85
2023-02-02 21:00:00,476.88,124.87,63.49
2023-02-02 22:00:00,482.53,99.65,60.43
2023-02-02 23:00:00,387.46,90.74,84.78
2023-02-03 00:00:00,323.4,82.76,65.08
2023-02-03 01:00:00,350.02,146.03,92.87
2023-02-03 02:00:00,496.57,104.0,73.68
2023-02-03 03:00:00,441.31,106.22,64.24
2023-02-03 04:00:00,470.41,95.41,61.2
2023-02-03 05:00:00,495.67,119.39,89.21
2023-02-03 06:00:00,344.38,139.39,91.57
2023-02-03 07:00:00,430.21,133.06,90.78
2023-02-03 08:00:00,355.1,86.12,67.67
2023-02-03 09:00:00,462.79,104.64,94.18
2023-02-03 10:00:00,427.17,91.1,94.09
2023-02-03 11:00:00,398.65,138.83,75.1
2023-02-03 12:00:00,416.81,84.58,89.66
2023-02-03 13:00:00,356.88,135.08,92.39
2023-02-03 14:00:00,466.34,114.62,53.45
2023-02-03 15:00:00,416.39,137.34,95.4
2023-02-03 16:00:00,438.52,140.99,52.61
2023-02-03 17:00:00,322.3,89.19,59.15
2023-02-03 18:00:00,361.83,83.22,76.1
2023-02-03 19:00:00,379.56,88.35,59.12
2023-02-03 20:00:00,395.66,145.52,55.44
2023-02-03 21:00:00,420.15,84.61,90.44
2023-02-03 22:00:00,464.92,111.57,96.13
2023-02-03 23:00:00,489.31,144.55,67.88
2023-02-04 00:00:00,312.44,133.4,93.64
2023-02-04 01:00:00,314.08,110.83,66.18
2023-02-04 02:00:00,409.87,108.18,60.38
2023-02-04 03:00:00,469.21,146.51,61.73
2023-02-04 04:00:00,495.93,124.59,78.67
2023-02-04 05:00:00,385.22,127.58,94.25
2023-02-04 06:00:00,314.86,115.59,85.42
2023-02-04 07:00:00,390.08,92.54,60.17
2023-02-04 08:00:00,404.41,149.02,53.48
2023-02-04 09:00:00,393.12,111.5,87.86
2023-02-04 10:00:00,307.91,102.98,88.78
2023-02-04 11:00:00,478.41,129.4,91.48
2023-02-04 12:00:00,396.77,149.08,72.98
2023-02-04 13:00:00,322.96,131.89,82.28
2023-02-04 14:00:00,400.63,85.52,94.41
2023-02-04 15:00:00,427.77,142.56,52.19
2023-02-04 16:00:00,436.04,139.63,55.86
2023-02-04 17:00:00,397.65,83.96,76.25
2023-02-04 18:00:00,314.23,109.65,92.16
2023-02-04 19:00:00,316.27,135.08,92.15
2023-02-04 20:00:00,469.56,133.92,78.18
2023-02-04 21:00:00,494.56,143.51,79.5
2023-02-04 22:00:00,430.19,106.86,96.85
2023-02-04 23:00:00,308.58,86.18,80.78
2023-02-05 00:00:00,361.14,149.58,86.14
2023-02-05 01:00:00,353.01,97.01,50.54
2023-02-05 02:00:00,412.61,99.12,53.2
2023-02-05 03:00:00,456.41,123.16,69.59
2023-02-05 04:00:00,404.25,148.74,52.82
2023-02-05 05:00:00,486.34,140.38,91.53
2023-02-05 06:00:00,385.61,136.59,80.97
2023-02-05 07:00:00,392.74,84.77,81.07
2023-02-05 08:00:00,428.98,92.84,66.7
2023-02-05 09:00:00,398.96,140.96,77.69
2023-02-05 10:00:00,320.67,100.23,73.31
2023-02-05 11:00:00,355.0,137.45,65.52
2023-02-05 12:00:00,425.55,128.31,77.24
2023-02-05 13:00:00,396.7,90.31,80.16
2023-02-05 14:00:00,340.88,134.62,73.68
2023-02-05 15:00:00,408.0,131.97,62.23
2023-02-05 16:00:00,350.61,119.13,93.17
2023-02-05 17:00:00,394.07,137.67,57.06
2023-02-05 18:00:00,313.73,111.19,73.03
2023-02-05 19:00:00,480.74,140.3,97.78
2023-02-05 20:00:00,480.74,106.48,98.84
2023-02-05 21:00:00,371.29,89.08,61.89
2023-02-05 22:00:00,407.8,93.14,96.82
2023-02-05 23:00:00,390.37,130.06,93.95
2023-02-06 00:00:00,354.53,135.04,92.97
2023-02-06 01:00:00,371.96,120.76,61.21
2023-02-06 02:00:00,365.35,134.02,58.94
2023-02-06 03:00:00,344.96,112.2,94.13
2023-02-06 04:00:00,497.22,100.57,78.89
2023-02-06 05:00:00,359.79,135.86,66.38
2023-02-06 06:00:00,392.94,143.8,99.67
2023-02-06 07:00:00,318.68,140.29,69.86
2023-02-06 08:00:00,359.18,136.83,99.14
2023-02-06 09:00:00,374.34,141.1,83.4
2023-02-06 10:00:00,336.63,102.72,76.59
2023-02-06 11:00:00,410.87,88.79,94.86
2023-02-06 12:00:00,336.26,140.65,69.63
2023-02-06 13:00:00,394.42,147.48,60.95
2023-02-06 14:00:00,383.41,80.85,88.75
2023-02-06 15:00:00,397.98,120.81,52.61
2023-02-06 16:00:00,493.98,145.5,54.64
2023-02-06 17:00:00,301.52,136.39,66.48
2023-02-06 18:00:00,338.12,143.73,91.86
2023-02-06 19:00:00,343.64,107.42,74.48
2023-02-06 20:00:00,495.18,109.28,52.11
2023-02-06 21:00:00,383.17,135.14,64.53
2023-02-06 22:00:00,367.04,94.15,66.06
2023-02-06 23:00:00,423.32,141.41,69.36
2023-02-07 00:00:00,370.9,87.22,91.97
2023-02-07 01:00:00,467.36,130.99,87.23
2023-02-07 02:00:00,444.69,118.0,82.47
2023-02-07 03:00:00,384.68,111.17,69.99
2023-02-07 04:00:00,381.74,102.49,58.21
2023-02-07 05:00:00,365.29,126.03,61.28
2023-02-07 06:00:00,401.68,135.62,56.3
2023-02-07 07:00:00,499.91,142.99,73.2
2023-02-07 08:00:00,399.45,105.12,75.49
2023-02-07 09:00:00,436.47,97.69,62.96
2023-02-07 10:00:00,372.46,97.84,63.05
2023-02-07 11:00:00,325.34,89.77,55.52
2023-02-07 12:00:00,453.34,122.65,67.24
2023-02-07 13:00:00,304.67,134.69,84.59
2023-02-07 14:00:00,461.45,112.81,92.04
2023-02-07 15:00:00,358.47,129.08,89.07
2023-02-07 16:00:00,434.57,134.38,92.16
2023-02-07 17:00:00,457.23,83.27,56.35
2023-02-07 18:00:00,373.3,115.47,57.92
2023-02-07 19:00:00,473.41,112.87,89.75
2023-02-07 20:00:00,406.46,97.0,98.62
2023-02-07 21:00:00,441.27,141.18,65.89
2023-02-07 22:00:00,396.55,116.23,53.2
2023-02-07 23:00:00,457.45,90.58,75.56
2023-02-08 00:00:00,467.93,129.39,69.41
2023-02-08 01:00:00,317.0,148.91,94.91
2023-02-08 02:00:00,484.12,114.95,97.8
2023-02-08 03:00:00,419.68,129.51,90.4
2023-02-08 04:00:00,367.62,88.13,97.77
2023-02-08 05:00:00,372.83,99.26,96.87
2023-02-08 06:00:00,347.06,121.24,66.36
2023-02-08 07:00:00,358.35,111.1,84.43
2023-02-08 08:00:00,314.47,85.01,74.57
2023-02-08 09:00:00,479.84,137.46,94.1
2023-02-08 10:00:00,441.04,84.94,62.29
2023-02-08 11:00:00,402.0,128.6,68.98
2023-02-08 12:00:00,336.41,96.71,80.14
2023-02-08 13:00:00,320.27,104.7,57.23
2023-02-08 14:00:00,417.58,140.0,57.87
2023-02-08 15:00:00,302.85,120.4,71.06
2023-02-08 16:00:00,395.55,139.65,98.82
2023-02-08 17:00:00,363.23,88.27,63.2
2023-02-08 18:00:00,349.27,127.79,78.55
2023-02-08 19:00:00,451.6,137.28,55.94
2023-02-08 20:00:00,390.86,106.73,85.52
2023-02-08 21:00:00,418.28,94.05,67.06
2023-02-08 22:00:00,306.93,115.76,63.72
2023-02-08 23:00:00,480.29,132.38,57.01
2023-02-09 00:00:00,475.2,120.31,70.43
2023-02-09 01:00:00,411.55,140.89,95.66
2023-02-09 02:00:00,480.85,103.4,58.54
2023-02-09 03:00:00,449.09,82.39,78.18
2023-02-09 04:00:00,307.44,94.27,97.45
2023-02-09 05:00:00,388.96,87.61,85.3
2023-02-09 06:00:00,381.38,92.46,80.82
2023-02-09 07:00:00,475.71,108.63,54.53
2023-02-09 08:00:00,328.03,118.2,68.44
2023-02-09 09:00:00,413.74,129.43,59.88
2023-02-09 10:00:00,310.4,142.53,64.01
2023-02-09 11:00:00,319.19,96.17,77.97
2023-02-09 12:00:00,313.76,95.94,59.63
2023-02-09 13:00:00,471.6,111.22,50.78
2023-02-09 14:00:00,446.42,120.56,96.13
2023-02-09 15:00:00,316.94,103.36,70.62
2023-02-09 16:00:00,381.06,99.18,59.94
2023-02-09 17:00:00,445.07,147.6,58.61
2023-02-09 18:00:00,382.17,126.38,91.48
2023-02-09 19:00:00,326.88,125.23,87.37
2023-02-09 20:00:00,414.85,120.07,76.53
2023-02-09 21:00:00,328.57,105.58,93.59
2023-02-09 22:00:00,313.22,127.24,98.44
2023-02-09 23:00:00,333.14,141.17,81.59
2023-02-10 00:00:00,388.31,101.37,73.38
2023-02-10 01:00:00,349.54,127.12,54.3
2023-02-10 02:00:00,363.13,86.34,84.96
2023-02-10 03:00:00,413.34,92.91,78.38
2023-02-10 04:00:00,385.05,129.84,69.2
2023-02-10 05:00:00,354.99,120.17,81.92
2023-02-10 06:00:00,429.94,133.24,52.13
2023-02-10 07:00:00,490.49,118.48,86.43
2023-02-10 08:00:00,436.48,94.33,70.84
2023-02-10 09:00:00,308.12,81.35,50.97
2023-02-10 10:00:00,315.12,144.22,88.54
2023-02-10 11:00:00,458.5,138.98,86.58
2023-02-10 12:00:00,465.08,91.7,86.81
2023-02-10 13:00:00,446.57,82.59,82.43
2023-02-10 14:00:00,468.42,118.26,62.97
2023-02-10 15:00:00,408.11,99.51,55.56
2023-02-10 16:00:00,305.79,133.02,72.72
2023-02-10 17:00:00,385.55,94.77,76.05
2023-02-10 18:00:00,458.57,102.34,61.37
2023-02-10 19:00:00,364.29,122.9,75.41
2023-02-10 20:00:00,306.82,90.2,80.72
2023-02-10 21:00:00,330.3,115.34,84.28
2023-02-10 22:00:00,324.5,143.49,94.78
2023-02-10 23:00:00,438.96,129.11,84.05
2023-02-11 00:00:00,372.87,97.19,88.99
2023-02-11 01:00:00,347.64,100.51,52.18
2023-02-11 02:00:00,374.26,102.14,66.93
2023-02-11 03:00:00,453.06,120.78,50.68
2023-02-11 04:00:00,446.65,98.52,65.68
2023-02-11 05:00:00,480.21,88.11,64.36
2023-02-11 06:00:00,353.48,137.71,82.09
2023-02-11 07:00:00,400.73,95.53,78.55
2023-02-11 08:00:00,357.7,123.38,82.74
2023-02-11 09:00:00,370.74,115.63,63.32
2023-02-11 10:00:00,363.7,124.39,77.24
2023-02-11 11:00:00,480.57,121.75,83.08
2023-02-11 12:00:00,400.97,127.28,99.76
2023-02-11 13:00:00,456.77,84.27,92.55
2023-02-11 14:00:00,464.9,109.26,77.0
2023-02-11 15:00:00,369.29,125.25,75.9
2023-02-11 16:00:00,363.02,124.57,65.78
2023-02-11 17:00:00,324.46,88.87,83.42
2023-02-11 18:00:00,420.03,142.62,57.53
2023-02-11 19:00:00,443.78,88.27,73.65
2023-02-11 20:00:00,401.31,130.05,58.27
2023-02-11 21:00:00,373.3,122.53,88.56
2023-02-11 22:00:00,406.79,109.54,94.49
2023-02-11 23:00:00,400.91,148.2,66.31
2023-02-12 00:00:00,420.51,124.64,71.73
2023-02-12 01:00:00,311.31,121.82,53.11
2023-02-12 02:00:00,442.47,113.74,65.12
2023-02-12 03:00:00,366.52,106.99,70.67
2023-02-12 04:00:00,471.75,145.8,99.11
2023-02-12 05:00:00,426.82,86.48,89.23
2023-02-12 06:00:00,312.18,111.1,71.72
2023-02-12 07:00:00,427.01,122.46,64.52
2023-02-12 08:00:00,474.08,118.69,71.77
2023-02-12 09:00:00,416.88,93.67,95.75
2023-02-12 10:00:00,373.84,136.31,66.0
2023-02-12 11:00:00,445.51,124.4,67.35
2023-02-12 12:00:00,466.18,127.62,77.69
2023-02-12 13:00:00,416.45,95.25,64.17
2023-02-12 14:00:00,469.06,99.88,54.63
2023-02-12 15:00:00,373.89,140.83,85.22
2023-02-12 16:00:00,452.64,88.73,67.64
2023-02-12 17:00:00,307.16,98.0,81.12
2023-02-12 18:00:00,429.5,108.98,82.34
2023-02-12 19:00:00,479.39,85.05,60.03
2023-02-12 20:00:00,495.29,121.08,56.43
2023-02-12 21:00:00,306.91,143.23,99.1
2023-02-12 22:00:00,300.64,118.35,92.0
2023-02-12 23:00:00,483.88,143.73,79.52
2023-02-13 00:00:00,327.99,98.46,91.73
2023-02-13 01:00:00,416.98,136.46,89.05
2023-02-13 02:00:00,300.48,144.93,51.98
2023-02-13 03:00:00,430.45,121.16,93.01
2023-02-13 04:00:00,416.54,120.65,61.86
2023-02-13 05:00:00,320.88,132.34,51.43
2023-02-13 06:00:00,452.83,139.69,97.84
2023-02-13 07:00:00,402.27,124.73,96.44
2023-02-13 08:00:00,482.27,141.53,63.02
2023-02-13 09:00:00,326.67,100.62,64.76
2023-02-13 10:00:00,481.07,124.92,61.01
2023-02-13 11:00:00,414.02,138.32,66.65
2023-02-13 12:00:00,477.04,132.79,73.55
2023-02-13 13:00:00,337.14,99.63,97.23
2023-02-13 14:00:00,330.68,124.66,90.09
2023-02-13 15:00:00,381.6,145.97,95.21
2023-02-13 16:00:00,390.15,115.71,69.94
2023-02-13 17:00:00,382.0,135.67,89.17
2023-02-13 18:00:00,460.95,84.08,68.31
2023-02-13 19:00:00,382.2,144.98,78.47
2023-02-13 20:00:00,412.78,145.74,87.15
2023-02-13 21:00:00,479.79,133.77,96.92
2023-02-13 22:00:00,339.15,83.52,81.38
2023-02-13 23:00:00,373.39,138.58,75.88
2023-02-14 00:00:00,332.48,81.59,55.03
2023-02-14 01:00:00,300.7,92.48,94.27
2023-02-14 02:00:00,490.77,135.56,99.07
2023-02-14 03:00:00,332.96,111.56,73.82
2023-02-14 04:00:00,376.34,113.96,78.98
2023-02-14 05:00:00,486.95,145.0,72.97
2023-02-14 06:00:00,329.47,94.56,89.42
2023-02-14 07:00:00,383.93,147.34,67.34
2023-02-14 08:00:00,417.73,119.88,62.4
2023-02-14 09:00:00,487.73,106.68,84.13
2023-02-14 10:00:00,314.86,123.41,61.4
2023-02-14 11:00:00,435.74,100.66,70.07
2023-02-14 12:00:00,449.55,148.39,58.69
2023-02-14 13:00:00,416.56,91.22,92.51
2023-02-14 14:00:00,424.64,133.75,56.25
2023-02-14 15:00:00,485.48,120.97,61.23
2023-02-14 16:00:00,415.45,135.6,71.95
2023-02-14 17:00:00,431.58,113.78,60.69
2023-02-14 18:00:00,328.29,97.45,99.26
2023-02-14 19:00:00,474.25,120.66,95.12
2023-02-14 20:00:00,470.49,93.05,64.19
2023-02-14 21:00:00,308.94,131.24,95.73
2023-02-14 22:00:00,338.84,139.2,99.38
2023-02-14 23:00:00,444.21,115.96,98.92
2023-02-15 00:00:00,381.78,143.28,88.5
2023-02-15 01:00:00,378.29,107.77,67.05
2023-02-15 02:00:00,461.73,135.84,59.04
2023-02-15 03:00:00,482.34,95.47,70.3
2023-02-15 04:00:00,306.42,96.37,92.91
2023-02-15 05:00:00,493.81,123.35,92.77
2023-02-15 06:00:00,371.17,129.31,92.13
2023-02-15 07:00:00,303.5,149.35,63.2
2023-02-15 08:00:00,307.67,106.27,75.17
2023-02-15 09:00:00,418.67,143.85,71.49
2023-02-15 10:00:00,305.58,123.18,93.5
2023-02-15 11:00:00,386.66,104.1,85.51
2023-02-15 12:00:00,431.04,149.21,83.14
2023-02-15 13:00:00,380.57,109.37,78.38
2023-02-15 14:00:00,380.27,87.38,94.1
2023-02-15 15:00:00,455.49,124.91,85.01
2023-02-15 16:00:00,474.2,87.08,81.78
2023-02-15 17:00:00,314.69,130.83,55.83
2023-02-15 18:00:00,327.01,110.42,82.51
2023-02-15 19:00:00,390.9,127.58,75.65
2023-02-15 20:00:00,342.57,135.13,61.85
2023-02-15 21:00:00,447.23,129.71,76.82
2023-02-15 22:00:00,484.37,114.67,91.13
2023-02-15 23:00:00,447.52,95.08,82.98
2023-02-16 00:00:00,492.29,112.71,53.26
2023-02-16 01:00:00,332.78,122.85,60.1
2023-02-16 02:00:00,328.67,112.05,86.41
2023-02-16 03:00:00,314.81,140.19,95.9
2023-02-16 04:00:00,483.9,103.35,70.65
2023-02-16 05:00:00,431.94,128.54,72.74
2023-02-16 06:00:00,398.09,84.79,55.61
